iter	SMAPE	RMSE
2865	11.89943363	32.62515438
2866	11.89927869	32.62292466
2867	11.89860375	32.62185929
2868	11.8981767	32.62063241
2869	11.8978694	32.61973789
2870	11.89757096	32.61909152
2871	11.89647652	32.61727098
2872	11.89546282	32.61387924
2873	11.8947117	32.61234751
2874	11.89426754	32.61163487
2875	11.89397559	32.6107801
2876	11.89345848	32.60995141
2877	11.89254809	32.60778165
2878	11.89246233	32.60750265
2879	11.89224987	32.60644805
2880	11.89160298	32.60499875
2881	11.89130539	32.60399473
2882	11.89092521	32.60255601
2883	11.89025225	32.60132635
2884	11.88989798	32.60083137
2885	11.889351	32.59759176
2886	11.88902249	32.59604712
2887	11.88882696	32.59530463
2888	11.88863082	32.59467536
2889	11.8883477	32.59352334
2890	11.88769223	32.59248411
2891	11.88646437	32.59019501
2892	11.8858888	32.58927893
2893	11.88562006	32.58870056
2894	11.88534782	32.58791119
2895	11.8853449	32.58757937
2896	11.88459491	32.58651508
2897	11.88414279	32.58586795
2898	11.88304669	32.58349433
2899	11.88243554	32.58193337
2900	11.88150444	32.57973947
2901	11.88124605	32.57928904
2902	11.88083905	32.57865233
2903	11.88027589	32.57762121
2904	11.87994818	32.57706565
2905	11.87921264	32.57494917
2906	11.87861064	32.57405972
2907	11.87762987	32.57233567
2908	11.87729296	32.5709513
2909	11.87686748	32.56976823
2910	11.87517446	32.56663018
2911	11.87492172	32.56592329
2912	11.87478029	32.56529875
2913	11.87420527	32.56317042
2914	11.87388887	32.56175473
2915	11.87328909	32.55992392
2916	11.8730888	32.55941775
2917	11.87295862	32.55845326
2918	11.87257982	32.55786146
2919	11.87213031	32.5571146
2920	11.87147908	32.55496581
2921	11.87133239	32.55453633
2922	11.87031467	32.55354881
2923	11.86904722	32.55082532
2924	11.86888324	32.55035443
2925	11.86852553	32.54972438
2926	11.86826774	32.5491688
2927	11.86804531	32.54864131
2928	11.86809461	32.54754743
2929	11.86574291	32.54399435
2930	11.86474295	32.54288582
2931	11.86376358	32.54090663
2932	11.86292981	32.53939502
2933	11.86296685	32.53842676
2934	11.86265236	32.53721978
2935	11.86239291	32.53668556
2936	11.86154089	32.53453066
2937	11.86127552	32.53355532
2938	11.86120594	32.53304364
2939	11.86081518	32.53242796
2940	11.8604919	32.5318899
2941	11.86024436	32.53137691
2942	11.85962059	32.52935379
2943	11.85920515	32.52796456
2944	11.85894132	32.52623254
2945	11.85825806	32.52519881
2946	11.85813023	32.52481961
2947	11.85744937	32.52393622
2948	11.85719194	32.52316196
2949	11.85685373	32.52180537
2950	11.85644313	32.52106464
2951	11.85416337	32.5177429
2952	11.85412265	32.51741119
2953	11.85376114	32.51671509
2954	11.85363135	32.51622782
2955	11.85338538	32.51561463
2956	11.85198258	32.51352535
2957	11.84984511	32.50964812
2958	11.84924775	32.50882677
2959	11.84914846	32.5073285
2960	11.84893671	32.50571881
2961	11.84669028	32.50196089
2962	11.84648284	32.50071929
2963	11.84621057	32.49963742
2964	11.84598069	32.49897619
2965	11.84537391	32.49661357
2966	11.8451251	32.49608187
2967	11.8447229	32.4951498
2968	11.84314176	32.49267774
2969	11.8425497	32.49107655
2970	11.84100409	32.48738161
2971	11.84057558	32.48644372
2972	11.84027467	32.48575976
2973	11.83984521	32.4848014
2974	11.83923915	32.48376927
2975	11.83920682	32.4834551
2976	11.83887278	32.48231266
2977	11.83804708	32.47925095
2978	11.83530821	32.47491045
2979	11.83389421	32.47251968
2980	11.83319255	32.47066338
2981	11.83201517	32.46889792
2982	11.83114535	32.46654396
2983	11.83040373	32.46461074
2984	11.82951497	32.46253119
2985	11.82866037	32.46106095
2986	11.82650272	32.45749262
2987	11.82609007	32.45636059
2988	11.82573135	32.4553247
2989	11.82526526	32.45392315
2990	11.82370471	32.4517541
2991	11.82316101	32.45087175
2992	11.82303858	32.45027889
2993	11.82264689	32.4496131
2994	11.82243538	32.44915096
2995	11.82232816	32.44886705
2996	11.82212755	32.44822186
2997	11.82189302	32.44772968
2998	11.82105036	32.44618817
2999	11.82043435	32.44493128
3000	11.82054154	32.44322243
3001	11.82041737	32.44261331
3002	11.82014908	32.44158513
3003	11.81749447	32.43698022
3004	11.81726497	32.43517398
3005	11.81560324	32.43199824
3006	11.8153194	32.43118666
3007	11.81462694	32.42940997
3008	11.81369535	32.42702872
3009	11.81250256	32.42391028
3010	11.81232172	32.42322515
3011	11.81220685	32.42297405
3012	11.81190055	32.42245314
3013	11.8113201	32.42155524
3014	11.8110284	32.42048862
3015	11.810638	32.41958141
3016	11.81027589	32.4187112
3017	11.80963638	32.41768043
3018	11.80941319	32.41699216
3019	11.80813535	32.41437598
3020	11.80741324	32.41303201
3021	11.80655306	32.40994092
3022	11.80527663	32.40688918
3023	11.80508918	32.40620968
3024	11.80504454	32.40592815
3025	11.80492952	32.40568238
3026	11.80409612	32.40392228
3027	11.80386635	32.40344924
3028	11.80343031	32.40213457
3029	11.80274989	32.40119349
3030	11.80182919	32.39949131
3031	11.80150643	32.39886213
3032	11.80084006	32.39739612
3033	11.80047012	32.39673295
3034	11.79995405	32.39568353
3035	11.7991311	32.39341658
3036	11.7987328	32.39186101
3037	11.79857045	32.39143424
3038	11.79841419	32.39026929
3039	11.79787138	32.3893582
3040	11.79690001	32.38618221
3041	11.79577727	32.38368114
3042	11.79542325	32.38190527
3043	11.79551852	32.38054763
3044	11.7951081	32.38011481
3045	11.79482592	32.37963221
3046	11.7951012	32.37889288
3047	11.7939366	32.3772183
3048	11.79355724	32.37646769
3049	11.79274785	32.37497363
3050	11.79169751	32.37269758
3051	11.79116085	32.37111462
3052	11.79085573	32.36954978
3053	11.79033032	32.36822798
3054	11.79011441	32.36762119
3055	11.78973403	32.36655979
3056	11.7888278	32.36494192
3057	11.78804208	32.3631299
3058	11.78793014	32.36272856
3059	11.78761801	32.36173662
3060	11.78732091	32.36054111
3061	11.78545675	32.35719207
3062	11.78385511	32.3535154
3063	11.78237728	32.35134449
3064	11.78171968	32.34892325
3065	11.78134339	32.34807904
3066	11.77971338	32.34485033
3067	11.7794458	32.34376538
3068	11.77751373	32.3401479
3069	11.77734248	32.33989997
3070	11.77718437	32.33950956
3071	11.77544761	32.33588357
3072	11.77508144	32.33500182
3073	11.77495278	32.3346688
3074	11.77439766	32.33303355
3075	11.77380609	32.3310692
3076	11.77344034	32.32965173
3077	11.77208308	32.32771342
3078	11.77125866	32.32570099
3079	11.77061148	32.32384208
3080	11.77049993	32.32356068
3081	11.77033801	32.32295211
3082	11.77011553	32.3217273
3083	11.77012592	32.32143821
3084	11.76972229	32.32035429
3085	11.76956117	32.31992222
3086	11.76959024	32.31905279
3087	11.7686682	32.31762884
3088	11.76805194	32.31591712
3089	11.76745574	32.31438324
3090	11.76711242	32.31301988
3091	11.76690494	32.31257889
3092	11.7657418	32.30963697
3093	11.76537111	32.3089769
3094	11.76420898	32.30699646
3095	11.76371318	32.30523295
3096	11.76331994	32.30388425
3097	11.76299604	32.3033183
3098	11.76192853	32.30031813
3099	11.76200609	32.30011189
3100	11.76180218	32.2994052
3101	11.76170317	32.29899403
3102	11.76125088	32.29780413
3103	11.76120332	32.29756651
3104	11.76096535	32.29656185
3105	11.76067554	32.29593268
3106	11.76044127	32.29537277
3107	11.75927429	32.2930948
3108	11.75917535	32.29287213
3109	11.75883444	32.29225331
3110	11.7588109	32.29199846
3111	11.75828473	32.2904873
3112	11.75771201	32.288843
3113	11.75576802	32.28603118
3114	11.75501386	32.28398122
3115	11.75434438	32.28213193
3116	11.75404342	32.28103945
3117	11.75350099	32.28005059
3118	11.75308689	32.27848133
3119	11.75284696	32.27774703
3120	11.75278283	32.27739809
3121	11.75262909	32.2768592
3122	11.75230926	32.27618239
3123	11.75203331	32.27572685
3124	11.75176509	32.27528841
3125	11.75121281	32.27321717
3126	11.74907565	32.26954136
3127	11.74874539	32.26898829
3128	11.74854549	32.26831426
3129	11.74829202	32.26790295
3130	11.74731713	32.26668553
3131	11.74719257	32.26632282
3132	11.74686991	32.26540182
3133	11.74595081	32.26252989
3134	11.74543795	32.2609343
3135	11.74511151	32.2601618
3136	11.74462079	32.25779157
3137	11.7440412	32.256054
3138	11.7437257	32.25469614
3139	11.74317106	32.25296335
3140	11.74272493	32.25154468
3141	11.74072071	32.24794547
3142	11.73990603	32.24565081
3143	11.73952985	32.24388101
3144	11.73908435	32.24265361
3145	11.73887819	32.24214971
3146	11.738424	32.24068676
3147	11.73826721	32.24017497
3148	11.73805216	32.23982507
3149	11.73782429	32.23906271
3150	11.73771432	32.23884549
3151	11.73730052	32.23726226
3152	11.73573148	32.23422566
3153	11.7356679	32.23402135
3154	11.73512398	32.23170673
3155	11.73457674	32.22956958
3156	11.73438811	32.22916697
3157	11.73380044	32.22746004
3158	11.7333548	32.22578947
3159	11.73245832	32.22391732
3160	11.73229541	32.2234422
3161	11.73220148	32.22322398
3162	11.73181366	32.22229466
3163	11.73082423	32.22091538
3164	11.73009691	32.21901928
3165	11.7299464	32.21874759
3166	11.72916775	32.21701612
3167	11.72851489	32.21624148
3168	11.72829345	32.21594882
3169	11.72787195	32.21477417
3170	11.72746088	32.21407348
3171	11.72710919	32.21261864
3172	11.72616871	32.21088892
3173	11.72608447	32.21059662
3174	11.72581184	32.20934981
3175	11.72558707	32.20895773
3176	11.72522108	32.2072618
3177	11.72431654	32.20576573
3178	11.72405698	32.20490132
3179	11.72334389	32.2034852
3180	11.72296243	32.20190345
3181	11.72128032	32.19910783
3182	11.71919741	32.1957241
3183	11.7185468	32.1925669
3184	11.71743071	32.19011731
3185	11.7166807	32.18780677
3186	11.71633893	32.18679417
3187	11.71558433	32.18403665
3188	11.71498215	32.18309952
3189	11.71426299	32.1811974
3190	11.71402486	32.17909613
3191	11.71374796	32.17790285
3192	11.71339027	32.17660999
3193	11.712594	32.1740676
3194	11.71207916	32.17264258
3195	11.71184989	32.17175474
3196	11.71183452	32.17118408
3197	11.7116024	32.17060821
3198	11.7101809	32.16834237
3199	11.70938583	32.16562264
3200	11.70788712	32.16282645
3201	11.70689995	32.16102048
3202	11.70621475	32.15997553
3203	11.70458329	32.15682541
3204	11.7040421	32.15499071
3205	11.70325586	32.15369355
3206	11.70301137	32.15280572
3207	11.70147411	32.1503825
3208	11.69965187	32.14610263
3209	11.69919557	32.14415873
3210	11.69875126	32.14304115
3211	11.69847139	32.14210658
3212	11.69818354	32.14092609
3213	11.69787626	32.1400163
3214	11.69623268	32.13748907
3215	11.6941468	32.13416451
3216	11.69367294	32.13355996
3217	11.69331466	32.13214923
3218	11.6932788	32.1317062
3219	11.69238646	32.13039761
3220	11.69125699	32.12749544
3221	11.69066029	32.12619865
3222	11.69071995	32.12487223
3223	11.69110345	32.12345815
3224	11.69084869	32.12262988
3225	11.69029099	32.12105589
3226	11.68925327	32.11910373
3227	11.68933162	32.11891949
3228	11.68784183	32.11663883
3229	11.68767467	32.11542183
3230	11.68698989	32.11397694
3231	11.6867319	32.11352384
3232	11.68607621	32.11104082
3233	11.68579192	32.11019444
3234	11.68552656	32.10917531
3235	11.68517409	32.10748853
3236	11.6852908	32.10532936
3237	11.68476726	32.10426873
3238	11.68453716	32.10372471
3239	11.68426043	32.10256899
3240	11.68357597	32.10152121
3241	11.68349466	32.10114642
3242	11.68301849	32.09942015
3243	11.68193521	32.09674663
3244	11.68168281	32.09578078
3245	11.68103824	32.09449301
3246	11.68078943	32.09406882
3247	11.6806215	32.0937145
3248	11.67925399	32.09156935
3249	11.67932764	32.09139267
3250	11.67917741	32.09111888
3251	11.67897305	32.09077054
3252	11.67889347	32.0905687
3253	11.67792778	32.08804456
3254	11.67774325	32.08753008
3255	11.67614645	32.08421027
3256	11.67583061	32.08170558
3257	11.67570012	32.08144255
3258	11.67547211	32.08055675
3259	11.67496337	32.07949415
3260	11.67482359	32.07890364
3261	11.67343137	32.07660306
3262	11.67322649	32.07576237
3263	11.67274601	32.0744051
3264	11.67254167	32.07392291
3265	11.67241426	32.07347788
3266	11.6717977	32.07180495
3267	11.66952345	32.06774538
3268	11.6693477	32.06735201
3269	11.66903813	32.06673986
3270	11.668562	32.0656548
3271	11.66829002	32.06489815
3272	11.6676824	32.0630799
3273	11.66754633	32.06261468
3274	11.66719532	32.06162235
3275	11.66690024	32.06113373
3276	11.66546777	32.05839692
3277	11.66544959	32.05806175
3278	11.66515739	32.05682763
3279	11.66426866	32.05475839
3280	11.66370785	32.05347656
3281	11.66363628	32.05322218
3282	11.66347266	32.05275697
3283	11.66273749	32.05156692
3284	11.66237138	32.05028885
3285	11.66211014	32.04899758
3286	11.66168122	32.04780754
3287	11.66033108	32.04398619
3288	11.66007065	32.04320881
3289	11.65938862	32.04200254
3290	11.65891643	32.04053426
3291	11.65846178	32.03943423
3292	11.65796871	32.03853939
3293	11.65788747	32.0380539
3294	11.65583123	32.03425668
3295	11.65545735	32.03293882
3296	11.65518529	32.03221323
3297	11.65493646	32.03134486
3298	11.65435691	32.02976199
3299	11.65423168	32.02948094
3300	11.65363661	32.02770001
3301	11.65301685	32.02678724
3302	11.65289122	32.02631334
3303	11.65131543	32.02317116
3304	11.64927727	32.0200206
3305	11.64903675	32.01879248
3306	11.64877477	32.0181214
3307	11.64856673	32.01717959
3308	11.64813337	32.01566602
3309	11.64792082	32.01451087
3310	11.64775831	32.0139608
3311	11.64749005	32.01296952
3312	11.64725132	32.01216896
3313	11.64593631	32.00998771
3314	11.6456158	32.00903981
3315	11.64425032	32.00679617
3316	11.64401963	32.00603813
3317	11.64387986	32.00578473
3318	11.64347348	32.00461382
3319	11.64312169	32.00364889
3320	11.64270417	32.00276171
3321	11.64193791	32.00033136
3322	11.64167133	31.9992279
3323	11.64070449	31.99758885
3324	11.63975638	31.99620345
3325	11.63927591	31.99520847
3326	11.63889729	31.99445005
3327	11.63862525	31.99371104
3328	11.63827966	31.99241935
3329	11.63769944	31.99153319
3330	11.63770466	31.99126319
3331	11.6375518	31.99098886
3332	11.63695017	31.98982879
3333	11.63672064	31.98913291
3334	11.6362618	31.98739867
3335	11.63558966	31.98574386
3336	11.63552161	31.98507175
3337	11.6355472	31.98389573
3338	11.63498787	31.9817442
3339	11.63438777	31.98052953
3340	11.63347344	31.97681357
3341	11.63304936	31.97572964
3342	11.63284026	31.97483587
3343	11.63250898	31.97326308
3344	11.63244817	31.97192371
3345	11.6312061	31.97032313
3346	11.63036303	31.96766343
3347	11.62966978	31.96596186
3348	11.62941284	31.96511727
3349	11.62829499	31.96371428
3350	11.62800032	31.96226216
3351	11.62790406	31.9618893
3352	11.62756802	31.9604323
3353	11.62749463	31.95987614
3354	11.62665457	31.95879173
3355	11.62633155	31.9583149
3356	11.62538812	31.95693117
3357	11.62487613	31.95559139
3358	11.62448221	31.95432192
3359	11.62302134	31.95206044
3360	11.62211765	31.95066556
3361	11.62124842	31.94829307
3362	11.62117024	31.94729993
3363	11.62080876	31.94634841
3364	11.62049295	31.94534862
3365	11.62036308	31.94498506
3366	11.62003407	31.94377904
3367	11.61985992	31.94286414
3368	11.61974416	31.9424191
3369	11.61911273	31.94093131
3370	11.61884736	31.93964788
3371	11.61803004	31.93762425
3372	11.61709895	31.93597943
3373	11.61626867	31.93462103
3374	11.61607756	31.93407188
3375	11.61553402	31.93244379
3376	11.61545654	31.93199735
3377	11.61503585	31.93033826
3378	11.61416717	31.92849174
3379	11.61387382	31.92724897
3380	11.61340551	31.92588974
3381	11.61317785	31.92545871
3382	11.61228742	31.92371156
3383	11.61179717	31.92273233
3384	11.61146871	31.92158077
3385	11.610859	31.92063797
3386	11.61049717	31.91999307
3387	11.61047483	31.91954636
3388	11.60918657	31.91749948
3389	11.60890772	31.91609136
3390	11.60855036	31.91570002
3391	11.60779884	31.91313431
3392	11.60745384	31.91195563
3393	11.60709222	31.91133921
3394	11.60698619	31.91039827
3395	11.60637829	31.90948884
3396	11.60575937	31.90840137
3397	11.60507563	31.90585175
3398	11.60463307	31.90497331
3399	11.60407851	31.9035814
3400	11.6040252	31.90298986
3401	11.60353827	31.9017602
3402	11.60319764	31.9010513
3403	11.60265036	31.89963593
3404	11.6021317	31.89761276
3405	11.60185024	31.89644116
3406	11.60119536	31.89544754
3407	11.60105435	31.89481309
3408	11.60022048	31.89129869
3409	11.59908486	31.88808897
3410	11.59814115	31.88651619
3411	11.59787819	31.8849607
3412	11.59782552	31.88407162
3413	11.59767346	31.88356535
3414	11.59749125	31.88254691
3415	11.59706201	31.8812537
3416	11.59679498	31.88067665
3417	11.59663382	31.8801201
3418	11.59605724	31.87912045
3419	11.59533474	31.87796273
3420	11.59431665	31.87614543
3421	11.59424081	31.87583093
3422	11.59399308	31.87527068
3423	11.59373493	31.87490937
3424	11.59322364	31.87394194
3425	11.59140836	31.8704393
3426	11.59111339	31.86894018
3427	11.59088485	31.8684255
3428	11.59070627	31.8677391
3429	11.59048886	31.86708438
3430	11.59025639	31.86641437
3431	11.58874813	31.86462065
3432	11.58853177	31.86369883
3433	11.58756672	31.86199142
3434	11.58636723	31.85981949
3435	11.58558291	31.85836228
3436	11.58499551	31.85710729
3437	11.58491056	31.85656523
3438	11.5847745	31.85582963
3439	11.58455366	31.85546502
3440	11.58321816	31.8534387
3441	11.58316976	31.85234513
3442	11.58276642	31.85147405
3443	11.58112455	31.84898099
3444	11.5809769	31.84853789
3445	11.58053119	31.84694824
3446	11.5805606	31.84602263
3447	11.5804469	31.84568526
3448	11.57974928	31.84384742
3449	11.57951535	31.84331131
3450	11.57886161	31.84163784
3451	11.57788386	31.83829639
3452	11.57752286	31.83707073
3453	11.57743667	31.83685552
3454	11.57642937	31.83541354
3455	11.57634311	31.83516746
3456	11.57554493	31.83303359
3457	11.57531513	31.83196426
3458	11.57423108	31.83022435
3459	11.57399878	31.8297107
3460	11.57398108	31.82732446
3461	11.57392733	31.82667063
3462	11.57376074	31.82609714
3463	11.57270893	31.82479138
3464	11.57251984	31.82353569
3465	11.57254964	31.82322483
3466	11.57238658	31.82263851
3467	11.57176947	31.82092594
3468	11.57144811	31.82040858
3469	11.57121823	31.81992596
3470	11.57123268	31.81966059
3471	11.57087012	31.81899798
3472	11.57063827	31.81814356
3473	11.5703163	31.81689636
3474	11.56992478	31.81593027
3475	11.56941688	31.81399599
3476	11.56902235	31.81364453
3477	11.56903702	31.81339252
3478	11.56898406	31.81231554
3479	11.56819854	31.81009346
3480	11.56747734	31.80854168
3481	11.5672527	31.80818931
3482	11.56674977	31.80680016
3483	11.56591753	31.80482535
3484	11.56556247	31.80322032
3485	11.56530855	31.80244684
3486	11.56520023	31.80212641
3487	11.56468596	31.80132751
3488	11.56451558	31.80065064
3489	11.56416593	31.80015327
3490	11.56390304	31.79876129
3491	11.5638013	31.79834091
3492	11.56349476	31.79681483
3493	11.56299854	31.79483017
3494	11.56240981	31.79243388
3495	11.56188373	31.79136468
3496	11.5611362	31.78964711
3497	11.56041784	31.78619286
3498	11.55918625	31.78379083
3499	11.55860688	31.78201284
3500	11.55868729	31.77938872
3501	11.55860739	31.77895345
3502	11.55818299	31.77723436
3503	11.55787878	31.7767817
3504	11.55778325	31.77648802
3505	11.55738063	31.77447505
3506	11.5564976	31.77323949
3507	11.55618653	31.77217929
3508	11.55583851	31.77122212
3509	11.55525246	31.77004025
3510	11.55494486	31.76864382
3511	11.55415062	31.76718529
3512	11.55314323	31.76417129
3513	11.55169127	31.76179386
3514	11.55024799	31.75945421
3515	11.55033459	31.75862331
3516	11.54983812	31.75761397
3517	11.54993798	31.75744766
3518	11.54989405	31.75685279
3519	11.54966804	31.75639234
3520	11.54901632	31.75552924
3521	11.54862472	31.75421919
3522	11.54840344	31.75377805
3523	11.54718429	31.75192802
3524	11.5471356	31.75121764
3525	11.54593289	31.74834372
3526	11.54592328	31.74754337
3527	11.54579866	31.74678129
3528	11.5456983	31.74606722
3529	11.54549789	31.74565617
3530	11.54520866	31.74485139
3531	11.54413153	31.74294371
3532	11.54383084	31.74159621
3533	11.54306501	31.73998605
3534	11.54307092	31.7395879
3535	11.54283798	31.73888716
3536	11.54264297	31.73837436
3537	11.54166511	31.73725906
3538	11.54156572	31.73686613
3539	11.54122654	31.73629231
3540	11.54082267	31.73509352
3541	11.5405751	31.73457162
3542	11.53983197	31.73307436
3543	11.53959548	31.73257775
3544	11.5394321	31.73210308
3545	11.53923407	31.7313617
3546	11.53840206	31.73034489
3547	11.53816915	31.72969436
3548	11.53732678	31.72831549
3549	11.53718044	31.72788988
3550	11.53686541	31.72681739
3551	11.53665346	31.72563882
3552	11.5365394	31.72500018
3553	11.53578687	31.72337523
3554	11.53501932	31.72188778
3555	11.53479495	31.72117713
3556	11.53457337	31.72077945
3557	11.5341298	31.71980471
3558	11.53383353	31.71929904
3559	11.53357328	31.71880644
3560	11.53338845	31.7183034
3561	11.53324079	31.71781361
3562	11.53245554	31.7170352
3563	11.53233059	31.71678547
3564	11.53197684	31.71574729
3565	11.53188599	31.71507875
3566	11.53141728	31.71334334
3567	11.53025531	31.70976183
3568	11.52986268	31.70817638
3569	11.52731078	31.70406983
3570	11.52714464	31.70331126
3571	11.52566125	31.700887
3572	11.52553463	31.70032711
3573	11.52538588	31.699869
3574	11.52529039	31.69967318
3575	11.52412548	31.69716754
3576	11.52303416	31.69547601
3577	11.52271304	31.69339617
3578	11.52261684	31.69302345
3579	11.52233363	31.6925731
3580	11.52177824	31.69117502
3581	11.52158047	31.69082085
3582	11.52127862	31.69006711
3583	11.52074953	31.68934057
3584	11.52006204	31.68777228
3585	11.5192718	31.68637927
3586	11.5190867	31.68604403
3587	11.51885108	31.68466133
3588	11.51879112	31.68440998
3589	11.51778192	31.68156715
3590	11.51740507	31.68080832
3591	11.51640432	31.67947859
3592	11.5152743	31.67771592
3593	11.51500322	31.6767079
3594	11.51463933	31.67560626
3595	11.51423905	31.67456804
3596	11.51354037	31.67276565
3597	11.51347734	31.67240408
3598	11.51288207	31.67012996
3599	11.51200674	31.66914385
3600	11.51181548	31.6687951
3601	11.51163778	31.66831687
3602	11.51097625	31.66645828
3603	11.51032924	31.66526714
3604	11.50842839	31.66246281
3605	11.50820749	31.66199862
3606	11.50764835	31.66090009
3607	11.50714988	31.65919438
3608	11.50741829	31.65778186
3609	11.50695094	31.65698583
3610	11.50590695	31.6537328
3611	11.50544087	31.65266198
3612	11.50497601	31.65134738
3613	11.50456662	31.65009232
3614	11.50421572	31.64868931
3615	11.50396013	31.64760972
3616	11.50379648	31.64721716
3617	11.50374994	31.64676439
3618	11.50323998	31.64574399
3619	11.5029542	31.64486948
3620	11.50261254	31.64352452
3621	11.50223426	31.64237024
3622	11.5016314	31.64151054
3623	11.50095992	31.63968595
3624	11.50036625	31.6388832
3625	11.4998835	31.63738104
3626	11.49834216	31.63413763
3627	11.49692069	31.63184777
3628	11.49633722	31.63037856
3629	11.49588651	31.62864845
3630	11.49580274	31.62845823
3631	11.49434244	31.62433403
3632	11.49429039	31.62407574
3633	11.49381936	31.62254932
3634	11.49366947	31.6222316
3635	11.49313995	31.62060467
3636	11.49251871	31.6198527
3637	11.49048704	31.61709688
3638	11.49043771	31.61652722
3639	11.49076337	31.61581758
3640	11.49000951	31.61449594
3641	11.48970402	31.6138209
3642	11.48949014	31.61350388
3643	11.48917428	31.612606
3644	11.48780951	31.60906924
3645	11.48690891	31.60706979
3646	11.48694822	31.60676935
3647	11.48595335	31.60553789
3648	11.48570014	31.60413393
3649	11.48494545	31.6027322
3650	11.48492951	31.60251618
3651	11.48473398	31.60138268
3652	11.48399428	31.60019395
3653	11.48355213	31.59936277
3654	11.48292521	31.5977426
3655	11.4828382	31.59727354
3656	11.48246468	31.59603089
3657	11.48208803	31.59514803
3658	11.48165385	31.59289818
3659	11.48156103	31.59129354
3660	11.48131539	31.59090604
3661	11.48121525	31.59061546
3662	11.48066735	31.58936071
3663	11.480205	31.58792932
3664	11.47940598	31.58607411
3665	11.47935784	31.58574789
3666	11.47965494	31.5833981
3667	11.47964265	31.58302028
3668	11.47817282	31.58087562
3669	11.4776738	31.57937288
3670	11.47702659	31.57867722
3671	11.4767701	31.57802437
3672	11.47645863	31.57672974
3673	11.47560124	31.57380293
3674	11.47554192	31.57355334
3675	11.47544611	31.57327204
3676	11.4737941	31.57034214
3677	11.47348244	31.56938157
3678	11.47319549	31.5686925
3679	11.47315367	31.56800228
3680	11.4730065	31.56717417
3681	11.47254137	31.56575884
3682	11.47240164	31.5650685
3683	11.4696155	31.56043074
3684	11.4684376	31.55826497
3685	11.46821603	31.55791433
3686	11.46747463	31.55652328
3687	11.46702636	31.55566313
3688	11.46707889	31.55454369
3689	11.46704219	31.55353488
3690	11.46678645	31.55214108
3691	11.46634441	31.55090078
3692	11.46549521	31.54811769
3693	11.46541061	31.54780865
3694	11.46348578	31.54482122
3695	11.46320226	31.54272022
3696	11.46312559	31.54223658
3697	11.46264174	31.54110722
3698	11.46207491	31.53942556
3699	11.46199243	31.53898898
3700	11.46157107	31.53813923
3701	11.4614422	31.53702982
3702	11.46124302	31.5363634
3703	11.46050773	31.534915
3704	11.46016095	31.53363157
3705	11.45970202	31.53224147
3706	11.4600442	31.5313641
3707	11.45971215	31.5303007
3708	11.45960097	31.52996137
3709	11.4588819	31.52791488
3710	11.4587284	31.5273667
3711	11.45884943	31.52641776
3712	11.45821469	31.52457258
3713	11.45817237	31.52427644
3714	11.45775112	31.52360551
3715	11.45752847	31.52297272
3716	11.45736806	31.5227174
3717	11.45519104	31.51964118
3718	11.45491209	31.51858128
3719	11.45350822	31.51575791
3720	11.45331424	31.51519545
3721	11.45237594	31.51372713
3722	11.45116669	31.51181289
3723	11.45100891	31.51041324
3724	11.45087302	31.50994353
3725	11.45054456	31.50907366
3726	11.45003731	31.50820425
3727	11.44907486	31.50651041
3728	11.44869698	31.50572106
3729	11.44819737	31.50449283
3730	11.44768948	31.5038166
3731	11.44763117	31.50279936
3732	11.44749862	31.50236227
3733	11.4470955	31.50091124
3734	11.44679512	31.50002134
3735	11.44656135	31.49907775
3736	11.44624691	31.49721982
3737	11.44614655	31.4968552
3738	11.44587566	31.49580292
3739	11.44544455	31.49461878
3740	11.44522993	31.49423157
3741	11.44335323	31.49140062
3742	11.4431157	31.49103068
3743	11.44301633	31.49072421
3744	11.44308622	31.48903563
3745	11.44300731	31.48871217
3746	11.44243023	31.48705859
3747	11.44162369	31.48579436
3748	11.44113533	31.48444092
3749	11.44072773	31.48338486
3750	11.43947712	31.48148734
3751	11.43844911	31.47991021
3752	11.4375686	31.47832112
3753	11.43434363	31.47237364
3754	11.4341834	31.47183237
3755	11.43389088	31.47069393
3756	11.43222965	31.46811568
3757	11.43166791	31.46671117
3758	11.43058443	31.46534252
3759	11.43049916	31.46474778
3760	11.43026088	31.46357037
3761	11.43011154	31.46313473
3762	11.42961474	31.46172349
3763	11.42942098	31.46138762
3764	11.42902671	31.46021708
3765	11.42843803	31.45871275
3766	11.42776413	31.45723026
3767	11.42735885	31.45535329
3768	11.42725621	31.45512524
3769	11.42663335	31.45389983
3770	11.42637199	31.45332817
3771	11.42617347	31.45301722
3772	11.42543005	31.45182806
3773	11.42513456	31.45093092
3774	11.42480559	31.44962811
3775	11.42454595	31.44865983
3776	11.42403976	31.44696407
3777	11.42351935	31.44543261
3778	11.42297791	31.44459311
3779	11.42328695	31.442932
3780	11.42282915	31.44191527
3781	11.42238397	31.44070869
3782	11.42216539	31.4399867
3783	11.42183522	31.43900855
3784	11.4217854	31.4387694
3785	11.42151244	31.43794098
3786	11.42141831	31.43761989
3787	11.42113383	31.43672597
3788	11.42061715	31.43593067
3789	11.42041554	31.43539365
3790	11.41942773	31.433497
3791	11.41944391	31.43270964
3792	11.41789243	31.42997037
3793	11.41792357	31.42975362
3794	11.41770335	31.42910147
3795	11.41610956	31.42626292
3796	11.41604685	31.42603625
3797	11.4155218	31.42449791
